transaction_id,customer_id,transaction_date,transaction_amount,transaction_type,category,payment_method,customer_segment,merchant_name,city
4832,10435,16-04-2025,3036.04,Debit,Entertainment,Debit Card,Retail,Goda-Balasubramanian,Delhi
9272,10019,16-04-2025,17090.88,Debit,Travel,Credit Card,Premium,"Gulati, Sura and Memon",Hyderabad
169,10075,16-04-2025,410.09,Debit,Utilities,Credit Card,Retail,"Sachar, Ramakrishnan and Palan",Delhi
6624,10229,16-04-2025,28418.87,Credit,Electronics,UPI,Retail,"Sinha, Bumb and Dua",Kolkata
8262,10128,16-04-2025,5302.24,Debit,Travel,UPI,Retail,"Shere, Iyengar and Yohannan",Pune
5069,10380,16-04-2025,3705.98,Debit,Entertainment,UPI,Retail,Sundaram-Mody,Chennai
3147,10111,16-04-2025,11322.64,Debit,Shopping,UPI,Corporate,Bal Ltd,Hyderabad
61,10259,16-04-2025,1349.43,Credit,Utilities,UPI,Retail,"Sawhney, Singhal and Kashyap",Chennai
6634,10118,16-04-2025,2574.92,Debit,Utilities,UPI,Premium,Dubey Ltd,Pune
3150,10270,16-04-2025,2290.1,Debit,Utilities,Credit Card,Premium,Mishra and Sons,Hyderabad
5790,10088,16-04-2025,248,Debit,Food,Debit Card,Retail,Kar Inc,Kolkata
4904,10273,16-04-2025,12403.37,Debit,Healthcare,UPI,Corporate,"Sura, Zacharia and Bera",Mumbai
4474,10210,16-04-2025,872.02,Debit,Food,UPI,Corporate,Mittal Group,Pune
8709,10206,16-04-2025,550.85,Debit,Entertainment,UPI,Retail,Jayaraman LLC,Kolkata
3978,10071,16-04-2025,11897.63,Debit,Travel,UPI,Retail,"Tripathi, Keer and Lall",Chennai
5061,10206,16-04-2025,4697.9,Debit,Shopping,UPI,Retail,Rama Inc,Pune
2047,10254,16-04-2025,804.51,Debit,Shopping,Credit Card,Retail,Karnik-Bansal,Chennai
7794,10201,16-04-2025,2061.11,Debit,Utilities,UPI,Retail,Loyal-Badal,Bangalore
9238,10256,16-04-2025,170.37,Debit,Food,UPI,Retail,Batra LLC,Chennai
7704,10259,16-04-2025,2098.8,Debit,Shopping,Net Banking,Retail,"Lad, Wali and Bhat",Hyderabad
7106,10307,16-04-2025,801.46,Debit,Shopping,UPI,Retail,"Sankar, Korpal and Jain",Chennai
7718,10329,16-04-2025,27902.31,Debit,Travel,UPI,Premium,"Chopra, Taneja and Kalla",Delhi
7529,10385,16-04-2025,548.34,Debit,Food,Credit Card,Retail,Morar-Nagar,Kolkata
8109,10412,16-04-2025,3840.4,Debit,Shopping,Credit Card,Retail,"Krishnamurthy, Swamy and Wason",Chennai
5255,10167,17-04-2025,1056.11,Debit,Food,Credit Card,Premium,Bhargava-Rege,Kolkata
6660,10023,17-04-2025,18327.95,Debit,Travel,Credit Card,Corporate,Talwar-Kanda,Chennai
7617,10249,17-04-2025,1942.41,Debit,Shopping,UPI,Retail,"Krishnan, Chhabra and Dubey",Chennai
5216,10272,17-04-2025,4855.43,Debit,Shopping,UPI,Premium,Mannan Group,Kolkata
3584,10038,17-04-2025,6553.61,Debit,Utilities,Debit Card,Corporate,Madan-Rattan,Kolkata
8687,10096,17-04-2025,1920.44,Credit,Shopping,UPI,Retail,Baria Ltd,Mumbai
7754,10203,17-04-2025,2414.1,Debit,Shopping,UPI,Retail,"Chauhan, Kar and Pall",Bangalore
8376,10279,17-04-2025,21242.25,Debit,Electronics,Debit Card,Retail,"Saxena, Chad and Sura",Pune
8352,10100,17-04-2025,201.74,Credit,Food,Net Banking,Premium,"Mannan, Bhattacharyya and Walla",Chennai
783,10398,17-04-2025,37086.39,Debit,Electronics,UPI,Corporate,"Sahota, Atwal and Kapur",Chennai
2543,10106,17-04-2025,2583.99,Debit,Utilities,UPI,Retail,Ravel-Ganesh,Chennai
1016,10012,17-04-2025,747.67,Debit,Food,UPI,Retail,Mannan-Naik,Pune
534,10390,17-04-2025,12830.64,Debit,Healthcare,Credit Card,Premium,"Merchant, Dara and Solanki",Bangalore
6146,10390,17-04-2025,1130.88,Debit,Utilities,Credit Card,Premium,Sodhi and Sons,Bangalore
3826,10242,17-04-2025,159.28,Debit,Food,Debit Card,Retail,Agrawal and Sons,Hyderabad
4700,10232,17-04-2025,122971.9,Debit,Electronics,Credit Card,Corporate,"Guha, Kadakia and Batra",Delhi
8160,10225,17-04-2025,17786.56,Credit,Healthcare,Debit Card,Premium,Aggarwal-Bora,Bangalore
2732,10256,17-04-2025,1579.29,Credit,Utilities,Credit Card,Retail,Sibal-Dewan,Chennai
5738,10079,17-04-2025,1284.58,Debit,Entertainment,UPI,Retail,"Atwal, Dugar and Mander",Hyderabad
1985,10395,17-04-2025,6603.96,Debit,Travel,Debit Card,Premium,Chauhan LLC,Chennai
7194,10253,17-04-2025,11291.36,Debit,Electronics,UPI,Retail,Atwal LLC,Pune
5501,10119,17-04-2025,8021.84,Debit,Healthcare,UPI,Retail,Mutti-Pillay,Mumbai
3876,10227,17-04-2025,6578.15,Debit,Healthcare,Credit Card,Retail,Apte-Master,Hyderabad
8705,10415,17-04-2025,1907.62,Credit,Entertainment,Debit Card,Premium,Batra-Pall,Bangalore
496,10347,17-04-2025,19607.55,Debit,Electronics,Net Banking,Retail,"Ganesh, Basu and Badami",Pune
4477,10252,17-04-2025,9531.01,Debit,Travel,UPI,Retail,Nagarajan-Amble,Mumbai
8704,10438,17-04-2025,1177.84,Debit,Entertainment,Credit Card,Retail,Kapoor Group,Delhi
1519,10455,17-04-2025,1200.88,Debit,Entertainment,Credit Card,Retail,Shenoy PLC,Pune
6980,10330,17-04-2025,4824.21,Debit,Electronics,UPI,Retail,Nair Ltd,Delhi
7836,10178,17-04-2025,36624.09,Debit,Electronics,UPI,Premium,Nagi-Pandya,Kolkata
3317,10417,18-04-2025,4016.93,Debit,Shopping,UPI,Premium,Goda LLC,Delhi
934,10194,18-04-2025,2865.61,Debit,Shopping,UPI,Retail,Rajan PLC,Kolkata
1004,10419,18-04-2025,3795.01,Debit,Shopping,Debit Card,Retail,Konda-Kalla,Kolkata
8348,10155,18-04-2025,1463.95,Debit,Healthcare,Credit Card,Premium,Chawla LLC,Hyderabad
7486,10377,18-04-2025,2132.38,Debit,Utilities,UPI,Retail,Taneja Ltd,Chennai
4999,10164,18-04-2025,6256.28,Debit,Shopping,UPI,Premium,Rajagopal-Nath,Mumbai
5684,10440,18-04-2025,871.63,Debit,Utilities,Net Banking,Retail,Goyal-Guha,Chennai
4267,10005,18-04-2025,3417.05,Debit,Shopping,UPI,Retail,Dora PLC,Delhi
647,10122,18-04-2025,515.51,Debit,Food,Debit Card,Retail,"Lad, Kari and Pandey",Delhi
5002,10328,18-04-2025,2367.41,Debit,Utilities,Debit Card,Premium,"Zacharia, Chatterjee and Kata",Kolkata
5805,10200,18-04-2025,3303.63,Debit,Utilities,UPI,Corporate,Ghosh-Memon,Hyderabad
4174,10065,18-04-2025,2893.42,Debit,Shopping,UPI,Retail,Chaudhari Group,Mumbai
5054,10286,18-04-2025,1535.94,Debit,Entertainment,UPI,Corporate,Palla Group,Pune
297,10316,18-04-2025,1597.49,Debit,Food,UPI,Corporate,Pandya Group,Delhi
4157,10046,18-04-2025,2931.35,Credit,Shopping,Debit Card,Retail,Gupta-Borah,Chennai
915,10293,18-04-2025,2685.79,Debit,Utilities,UPI,Premium,Bawa-Subramaniam,Delhi
7659,10436,18-04-2025,25418.62,Debit,Electronics,UPI,Retail,"Badal, Bose and Kapur",Bangalore
5065,10276,18-04-2025,3027.39,Debit,Entertainment,Credit Card,Retail,Dash-Khare,Kolkata
4121,10034,18-04-2025,1820.09,Debit,Shopping,Credit Card,Retail,Prabhakar-Sathe,Chennai
8579,10121,18-04-2025,12301.66,Debit,Travel,UPI,Premium,"Virk, Gokhale and Batra",Bangalore
7176,10051,18-04-2025,38062,Debit,Electronics,UPI,Premium,"Sanghvi, Brar and Venkataraman",Hyderabad
8685,10007,18-04-2025,2016.15,Debit,Shopping,UPI,Retail,Kuruvilla Ltd,Delhi
1800,10381,18-04-2025,2217.95,Debit,Travel,Debit Card,Retail,Choudhury Group,Pune
5480,10397,18-04-2025,25938.67,Debit,Electronics,Debit Card,Premium,"Desai, Suresh and Chawla",Pune
690,10247,18-04-2025,230.93,Debit,Food,UPI,Retail,Mohan-Singhal,Bangalore
4496,10002,18-04-2025,527.08,Debit,Food,Debit Card,Retail,"Balasubramanian, Soni and Dube",Kolkata
3047,10095,18-04-2025,6629.57,Debit,Healthcare,Credit Card,Retail,Kale-Memon,Delhi
7331,10106,18-04-2025,2202.9,Debit,Shopping,Credit Card,Premium,Balakrishnan Inc,Delhi
7426,10146,19-04-2025,357.4,Debit,Food,UPI,Retail,"Choudhury, Acharya and Mistry",Mumbai
7720,10340,19-04-2025,49319.63,Debit,Electronics,Credit Card,Retail,"Prasad, Dave and Sood",Mumbai
2549,10444,19-04-2025,6403.04,Debit,Healthcare,Credit Card,Retail,Sundaram-Talwar,Mumbai
7592,10309,19-04-2025,17119.97,Debit,Travel,Net Banking,Retail,Balasubramanian-Chand,Bangalore
8412,10255,19-04-2025,19651.67,Debit,Travel,Debit Card,Retail,Bahri-Mitter,Delhi
5528,10006,19-04-2025,866.51,Debit,Shopping,Debit Card,Retail,Ranganathan-Mody,Bangalore
5090,10195,19-04-2025,1852.7,Debit,Entertainment,UPI,Corporate,"Lalla, Mand and Patel",Bangalore
2160,10015,19-04-2025,23218.31,Debit,Travel,Debit Card,Premium,Narasimhan-Behl,Kolkata
258,10087,19-04-2025,587.22,Debit,Food,Credit Card,Retail,Varty LLC,Kolkata
3337,10414,19-04-2025,2752.22,Credit,Utilities,Credit Card,Retail,Banerjee LLC,Bangalore
1207,10146,19-04-2025,3574.83,Debit,Shopping,Debit Card,Retail,Kari-Shanker,Kolkata
7375,10386,19-04-2025,2253.93,Debit,Healthcare,UPI,Retail,Sami and Sons,Delhi
8723,10416,19-04-2025,13343.11,Debit,Electronics,Credit Card,Retail,Vasa Ltd,Mumbai
4002,10245,19-04-2025,4124.45,Credit,Shopping,Credit Card,Retail,Pradhan-Vaidya,Chennai
5912,10370,19-04-2025,4669.63,Credit,Shopping,Credit Card,Retail,Chadha Inc,Pune
7633,10377,19-04-2025,18302.31,Debit,Electronics,UPI,Retail,Lall-Khalsa,Bangalore
4012,10430,19-04-2025,21419.8,Debit,Electronics,UPI,Retail,Dass-Patel,Delhi
5950,10128,19-04-2025,41795.68,Credit,Electronics,UPI,Retail,Randhawa-Sandhu,Chennai
255,10088,19-04-2025,7394.11,Debit,Healthcare,Credit Card,Corporate,"Bumb, Sarma and Jha",Bangalore
6888,10188,20-04-2025,19836.29,Debit,Electronics,Debit Card,Retail,Chowdhury-Tiwari,Bangalore
1198,10004,20-04-2025,778.21,Debit,Food,Credit Card,Retail,"Vasa, Srivastava and Sarna",Bangalore
3588,10337,20-04-2025,633.71,Debit,Food,Credit Card,Retail,Dani-Chakraborty,Mumbai
4178,10089,20-04-2025,1671.83,Debit,Food,UPI,Corporate,Singh-Maharaj,Bangalore
7502,10095,20-04-2025,2548.81,Debit,Utilities,Debit Card,Retail,Soni-Yohannan,Mumbai
1490,10375,20-04-2025,621.13,Debit,Food,Credit Card,Premium,Mani-Chaudhry,Mumbai
101,10239,20-04-2025,384.86,Debit,Utilities,UPI,Retail,Deep Inc,Kolkata
2501,10108,20-04-2025,18748.54,Debit,Healthcare,Credit Card,Premium,"Kala, Chopra and Tella",Kolkata
5547,10388,20-04-2025,178.68,Debit,Food,UPI,Retail,Butala PLC,Bangalore
6142,10297,20-04-2025,1914.75,Debit,Utilities,UPI,Premium,"Saraf, Palla and Sahota",Delhi
2226,10326,20-04-2025,1070.34,Credit,Food,Credit Card,Corporate,Mittal-Sethi,Mumbai
7707,10064,20-04-2025,2350.47,Debit,Entertainment,UPI,Retail,"Sahni, Lad and Mani",Pune
8988,10369,20-04-2025,70953.98,Debit,Electronics,Credit Card,Premium,"Prakash, Dasgupta and Parekh",Kolkata
5664,10221,20-04-2025,22229.92,Debit,Healthcare,Credit Card,Corporate,"Nadig, Maharaj and Palla",Kolkata
2830,10442,20-04-2025,6556.47,Credit,Electronics,UPI,Premium,Prashad-Hayer,Hyderabad
4257,10030,20-04-2025,49894.22,Debit,Electronics,Credit Card,Retail,Mody-Singh,Chennai
8650,10415,20-04-2025,32614.06,Debit,Electronics,UPI,Corporate,Narayanan Group,Delhi
7095,10066,20-04-2025,1263.15,Credit,Utilities,UPI,Retail,"Munshi, Gole and Wagle",Bangalore
3141,10044,20-04-2025,1302,Debit,Utilities,UPI,Retail,"Misra, Roy and Bhasin",Bangalore
8605,10266,20-04-2025,416.08,Debit,Food,Debit Card,Retail,Ratta LLC,Pune
1915,10097,20-04-2025,1959.86,Credit,Entertainment,UPI,Retail,Borra Group,Mumbai
6693,10420,20-04-2025,4207.56,Debit,Entertainment,Credit Card,Premium,"Mittal, Natarajan and Dalal",Kolkata
9120,10256,20-04-2025,1758.77,Debit,Food,Net Banking,Corporate,Solanki-Ratta,Kolkata
8664,10002,20-04-2025,448.58,Debit,Food,Credit Card,Retail,Barad-Pai,Hyderabad
1939,10048,20-04-2025,10968.6,Debit,Travel,Debit Card,Retail,Narang Inc,Pune
7133,10048,20-04-2025,34551.31,Debit,Electronics,Debit Card,Retail,Pingle Ltd,Chennai
3615,10361,20-04-2025,1937.93,Debit,Utilities,Credit Card,Premium,Thaman Inc,Delhi
6119,10032,20-04-2025,1523.44,Debit,Utilities,Credit Card,Premium,Gour-Kale,Hyderabad
3685,10015,20-04-2025,14193.08,Credit,Travel,Credit Card,Retail,Lala PLC,Bangalore
2664,10022,21-04-2025,2130.1,Credit,Utilities,Debit Card,Retail,Sathe Ltd,Pune
4816,10047,21-04-2025,754.36,Credit,Food,Credit Card,Retail,"De, Chatterjee and Kakar",Chennai
8690,10059,21-04-2025,807.76,Debit,Utilities,Debit Card,Retail,Varghese-Doshi,Hyderabad
4857,10275,21-04-2025,4628.38,Credit,Travel,Credit Card,Retail,Kapoor-Verma,Bangalore
2638,10422,21-04-2025,2354.8,Debit,Utilities,UPI,Retail,Khare Group,Kolkata
6741,10071,21-04-2025,933.02,Debit,Entertainment,Credit Card,Retail,"Garg, Oak and Sathe",Pune
5093,10182,21-04-2025,12595.38,Debit,Healthcare,Debit Card,Retail,Nanda-Sani,Hyderabad
4426,10453,21-04-2025,2042.25,Debit,Utilities,Credit Card,Premium,"Bora, Mall and Chokshi",Pune
1521,10213,21-04-2025,213.28,Debit,Food,UPI,Premium,Palan Ltd,Mumbai
5048,10267,21-04-2025,470.06,Credit,Food,Debit Card,Retail,"Puri, Varma and Barad",Bangalore
7381,10105,21-04-2025,602.53,Debit,Food,Debit Card,Premium,Bhatt-Anand,Kolkata
5040,10302,21-04-2025,745.82,Debit,Food,UPI,Retail,"Natt, Pal and Shukla",Hyderabad
1876,10029,21-04-2025,3459.42,Debit,Entertainment,UPI,Premium,Kale-Venkatesh,Kolkata
7663,10229,21-04-2025,98900.63,Debit,Electronics,Credit Card,Corporate,Parikh and Sons,Pune
2441,10001,21-04-2025,17950.21,Debit,Travel,Credit Card,Premium,"Ghosh, Krishnan and Chaudhuri",Delhi
3479,10195,21-04-2025,1618.94,Debit,Utilities,Credit Card,Retail,"Deshmukh, Manda and Narain",Hyderabad
273,10332,21-04-2025,17607.3,Debit,Travel,Credit Card,Retail,"Sarkar, Mohanty and Rajagopalan",Bangalore
2267,10218,21-04-2025,30809.77,Debit,Electronics,UPI,Retail,"Parekh, Chaudhry and Guha",Hyderabad
3873,10193,21-04-2025,10370.2,Debit,Electronics,Credit Card,Retail,Johal-Char,Chennai
5382,10275,21-04-2025,2770.26,Debit,Shopping,UPI,Retail,Varma LLC,Chennai
4225,10391,21-04-2025,13433.08,Credit,Healthcare,Credit Card,Premium,"Sandal, Sani and More",Pune
637,10136,21-04-2025,2896.78,Debit,Shopping,UPI,Retail,"Wable, Mane and Garg",Mumbai
4693,10225,21-04-2025,5489.33,Debit,Healthcare,UPI,Retail,"Mann, Dara and Manne",Delhi
2806,10085,21-04-2025,784.12,Credit,Food,Net Banking,Retail,"Deo, Naidu and Ramanathan",Delhi
8542,10425,22-04-2025,15413.68,Debit,Healthcare,Credit Card,Premium,Lall LLC,Pune
4171,10405,22-04-2025,954.52,Debit,Entertainment,UPI,Retail,"Sood, Barad and Kuruvilla",Delhi
8527,10431,22-04-2025,1943.22,Debit,Entertainment,UPI,Retail,Biswas-Kurian,Pune
7474,10096,22-04-2025,4211.06,Debit,Shopping,UPI,Premium,"Vaidya, Ganesh and Malhotra",Pune
2203,10069,22-04-2025,22859.78,Debit,Electronics,Debit Card,Retail,Bala Inc,Hyderabad
315,10137,22-04-2025,12621.71,Debit,Healthcare,UPI,Retail,"Issac, Chacko and Naik",Kolkata
3188,10329,22-04-2025,2413.53,Debit,Entertainment,Credit Card,Premium,Badal Group,Kolkata
2352,10164,22-04-2025,4609.79,Debit,Shopping,Credit Card,Retail,Pillay Group,Pune
5906,10045,22-04-2025,1981.98,Debit,Utilities,Debit Card,Retail,Khalsa Group,Bangalore
2255,10220,22-04-2025,715.29,Debit,Food,UPI,Retail,Bawa-Dara,Bangalore
3388,10146,22-04-2025,2707.22,Credit,Utilities,UPI,Premium,"Agate, Sha and Bal",Kolkata
180,10174,22-04-2025,1213.24,Debit,Entertainment,Debit Card,Premium,"Bassi, Tailor and Sura",Kolkata
3178,10269,22-04-2025,13284.51,Debit,Healthcare,UPI,Retail,Dey-Sagar,Delhi
1166,10394,22-04-2025,3762.77,Debit,Utilities,Debit Card,Premium,"Chad, Oza and Mandal",Bangalore
5663,10043,22-04-2025,16631.32,Debit,Travel,Debit Card,Retail,Narula Ltd,Delhi
2858,10124,22-04-2025,444.04,Debit,Entertainment,UPI,Retail,Sachar-Vig,Hyderabad
7687,10133,22-04-2025,3862.51,Debit,Shopping,Credit Card,Retail,Manne Inc,Chennai
5760,10455,22-04-2025,11380.01,Debit,Travel,Credit Card,Premium,"Tailor, Kalla and Narasimhan",Kolkata
383,10276,22-04-2025,33302.43,Debit,Travel,UPI,Corporate,"Tailor, Walia and Ganesh",Hyderabad
9191,10095,22-04-2025,27407.51,Debit,Travel,UPI,Premium,"Goyal, Magar and Narang",Chennai
6285,10309,22-04-2025,860.28,Debit,Utilities,UPI,Retail,Mangat Inc,Chennai
1262,10114,22-04-2025,30161.52,Debit,Healthcare,UPI,Corporate,"Chandra, Sane and Suresh",Hyderabad
3527,10275,22-04-2025,7318.27,Debit,Utilities,UPI,Corporate,Aurora-Batra,Hyderabad
1791,10200,22-04-2025,1175.76,Debit,Shopping,Net Banking,Retail,"Ratta, Dixit and Kade",Hyderabad
6048,10036,22-04-2025,2777.63,Debit,Shopping,Credit Card,Retail,Talwar LLC,Delhi
6002,10146,22-04-2025,1275.74,Credit,Shopping,Credit Card,Retail,Nagarajan LLC,Chennai
6287,10114,22-04-2025,3510.58,Credit,Entertainment,Credit Card,Retail,Chacko Inc,Chennai
3750,10067,22-04-2025,4480.64,Debit,Shopping,UPI,Retail,Mander-Cherian,Mumbai
1909,10065,22-04-2025,18365.79,Debit,Electronics,UPI,Retail,Dewan-Sur,Delhi
5163,10039,22-04-2025,2951.65,Debit,Shopping,UPI,Premium,"Samra, Kannan and Kara",Mumbai
5063,10230,22-04-2025,26611.48,Credit,Electronics,Net Banking,Retail,Lal Inc,Bangalore
4106,10424,23-04-2025,34199.75,Debit,Electronics,UPI,Retail,Sahota LLC,Mumbai
154,10166,23-04-2025,2110.98,Debit,Entertainment,Net Banking,Retail,Sengupta Inc,Kolkata
7144,10151,23-04-2025,4339.84,Debit,Healthcare,Credit Card,Retail,"Tata, Sachar and Sawhney",Mumbai
6640,10028,23-04-2025,10096.47,Debit,Travel,UPI,Retail,"Mukherjee, Sule and Wadhwa",Pune
157,10227,23-04-2025,14098.44,Debit,Travel,Credit Card,Retail,Kunda-Pandit,Pune
3723,10029,23-04-2025,2825.81,Debit,Utilities,Debit Card,Retail,Sundaram-Amble,Delhi
7388,10112,23-04-2025,21975.19,Debit,Healthcare,UPI,Premium,Kanda and Sons,Kolkata
3040,10065,23-04-2025,4251.23,Debit,Shopping,Credit Card,Premium,"Mahajan, Om and Brar",Delhi
8478,10205,23-04-2025,9926.34,Debit,Healthcare,UPI,Retail,Raju-Sarraf,Kolkata
6153,10177,23-04-2025,202.84,Debit,Food,UPI,Premium,Shroff-Raj,Chennai
1644,10231,23-04-2025,3306.14,Debit,Shopping,Credit Card,Retail,Apte-Dani,Mumbai
6746,10343,23-04-2025,19902.16,Debit,Travel,UPI,Retail,Mangal LLC,Delhi
7256,10192,23-04-2025,8508.9,Debit,Healthcare,UPI,Retail,Kurian-Raghavan,Kolkata
1785,10273,23-04-2025,842.32,Debit,Food,UPI,Premium,Agrawal Group,Mumbai
1103,10240,23-04-2025,718.65,Debit,Food,Credit Card,Retail,"Kulkarni, Tripathi and Basak",Pune
4400,10082,23-04-2025,642.75,Debit,Utilities,Credit Card,Retail,Chakrabarti Ltd,Kolkata
2718,10083,23-04-2025,781.94,Debit,Food,Debit Card,Retail,Rana PLC,Mumbai
7741,10243,23-04-2025,6334.74,Debit,Entertainment,Net Banking,Corporate,Bahri Ltd,Chennai
460,10088,23-04-2025,183.17,Debit,Food,Debit Card,Retail,"Bhardwaj, Kannan and D’Alia",Hyderabad
3580,10143,23-04-2025,11463.38,Credit,Healthcare,Credit Card,Premium,Verma-Kumer,Hyderabad
8247,10271,23-04-2025,251.3,Debit,Food,Debit Card,Retail,Malhotra-Natt,Bangalore
1414,10256,23-04-2025,5683.08,Debit,Electronics,UPI,Retail,"Bir, Sastry and Thakur",Chennai
6303,10437,23-04-2025,439.69,Debit,Food,Debit Card,Retail,Baral-Majumdar,Pune
3866,10414,23-04-2025,19680.19,Debit,Electronics,Debit Card,Retail,Narain-Roy,Mumbai
8325,10003,23-04-2025,3170.01,Credit,Travel,Net Banking,Retail,"Toor, Kohli and Tailor",Chennai
7198,10387,23-04-2025,3947.71,Debit,Shopping,UPI,Retail,"Bali, Sarma and Karpe",Delhi
9193,10448,23-04-2025,753.7,Debit,Food,UPI,Retail,"Babu, Kohli and Palla",Kolkata
5911,10067,23-04-2025,22097.61,Debit,Electronics,Credit Card,Retail,Gandhi Inc,Hyderabad
6588,10369,23-04-2025,1818.98,Debit,Healthcare,UPI,Premium,Kannan Inc,Chennai
2386,10385,24-04-2025,12479.58,Debit,Travel,UPI,Retail,Krishna-Mall,Hyderabad
3829,10115,24-04-2025,3411.36,Debit,Entertainment,UPI,Retail,Sachdev PLC,Delhi
601,10026,24-04-2025,10939.95,Debit,Electronics,UPI,Retail,"Kara, Chakraborty and Mandal",Pune
6705,10241,24-04-2025,2999.37,Debit,Entertainment,UPI,Premium,"Vyas, Sen and Kar",Chennai
4945,10420,24-04-2025,40314.95,Debit,Electronics,UPI,Retail,"Seshadri, Nayar and Chaudhary",Pune
1488,10326,24-04-2025,3629.6,Credit,Shopping,Credit Card,Retail,Viswanathan-Ganesh,Bangalore
1905,10080,24-04-2025,933.02,Debit,Food,Debit Card,Premium,"Bhasin, Ramaswamy and Randhawa",Hyderabad
2413,10108,24-04-2025,10740.61,Debit,Travel,UPI,Retail,"Seshadri, Sandhu and Krishnan",Chennai
5362,10273,24-04-2025,9488.21,Debit,Healthcare,Debit Card,Corporate,"Sangha, Sarin and Kohli",Kolkata
5620,10400,24-04-2025,234.75,Debit,Food,Credit Card,Retail,Khare-Rai,Pune
8876,10033,24-04-2025,12431.54,Credit,Electronics,Credit Card,Premium,"Pillay, Bajaj and Chaudry",Delhi
3923,10278,24-04-2025,17786.73,Debit,Healthcare,UPI,Premium,"Gill, Divan and Krish",Pune
8511,10001,24-04-2025,3190.13,Credit,Healthcare,UPI,Retail,Kapoor-Dhillon,Bangalore
2332,10391,24-04-2025,520.24,Debit,Entertainment,UPI,Retail,"Kaur, Dhawan and Madan",Hyderabad
7462,10009,24-04-2025,20262.05,Debit,Electronics,Net Banking,Retail,Sane and Sons,Hyderabad
8738,10377,24-04-2025,155.99,Credit,Food,UPI,Retail,"Gaba, Taneja and Datta",Hyderabad
6579,10358,24-04-2025,8808.19,Debit,Healthcare,Debit Card,Premium,Patel and Sons,Hyderabad
4263,10190,24-04-2025,33745.21,Debit,Electronics,UPI,Premium,"Pandit, Narayanan and Mangat",Pune
9169,10002,24-04-2025,1302.56,Debit,Entertainment,UPI,Retail,Barad PLC,Mumbai
3933,10228,24-04-2025,1981.43,Credit,Utilities,Credit Card,Retail,"Lad, Karnik and Varghese",Bangalore
4829,10285,25-04-2025,7499.21,Debit,Healthcare,UPI,Premium,Cheema-Sani,Kolkata
6929,10360,25-04-2025,2184.79,Debit,Utilities,UPI,Retail,Loke-Jayaraman,Bangalore
922,10317,25-04-2025,2693.44,Credit,Shopping,UPI,Retail,Lad-Dave,Delhi
2470,10236,25-04-2025,11774.44,Debit,Travel,Credit Card,Retail,Pandya LLC,Bangalore
2345,10092,25-04-2025,14155.02,Debit,Healthcare,Credit Card,Retail,Mander Ltd,Mumbai
7733,10118,25-04-2025,454.38,Debit,Entertainment,Credit Card,Premium,Lalla Inc,Hyderabad
684,10393,25-04-2025,34426.23,Credit,Electronics,Credit Card,Retail,"Khalsa, Sridhar and Ramachandran",Hyderabad
5658,10007,25-04-2025,701.02,Debit,Food,UPI,Retail,Karpe Inc,Hyderabad
3927,10115,25-04-2025,19295.28,Debit,Travel,Credit Card,Premium,Karnik LLC,Kolkata
2319,10297,25-04-2025,9592.91,Debit,Travel,UPI,Retail,"Buch, Palan and Chaudhry",Chennai
5021,10020,25-04-2025,51518.39,Debit,Electronics,UPI,Premium,"Naidu, Sarna and Chawla",Kolkata
145,10391,25-04-2025,1781.78,Debit,Shopping,UPI,Retail,Saraf Group,Delhi
1965,10051,25-04-2025,750.47,Debit,Food,Credit Card,Premium,"Raghavan, Munshi and Kuruvilla",Hyderabad
8940,10122,25-04-2025,2865.24,Debit,Utilities,Debit Card,Corporate,Hora and Sons,Delhi
170,10443,25-04-2025,513.63,Debit,Food,UPI,Retail,"Chacko, Batta and Dalal",Kolkata
8953,10013,25-04-2025,2095.84,Debit,Travel,UPI,Retail,Thakkar Inc,Pune
1841,10455,25-04-2025,360.52,Debit,Food,UPI,Retail,Parikh-Bhasin,Hyderabad
3042,10398,25-04-2025,14574.81,Debit,Healthcare,UPI,Retail,Yadav Inc,Delhi
7064,10169,25-04-2025,40033.21,Credit,Travel,Debit Card,Corporate,Arya-Ramaswamy,Pune
1808,10348,25-04-2025,2000.07,Credit,Shopping,Debit Card,Premium,Grewal-Nori,Bangalore
3788,10351,25-04-2025,5041.83,Debit,Entertainment,UPI,Corporate,Dash Ltd,Mumbai
2838,10052,25-04-2025,702.1,Debit,Shopping,Debit Card,Retail,Gera-Gola,Hyderabad
